solar_bin,lead,month,site,n,n_valid,median,p90,p95,p99,max,p_gt_1,p_gt_1_2,p_gt_1_5,p_gt_2,p_gt_3,p_gt_5
30-50,D+1,2024-10,xuzhou_2,174.0,174.0,0.9362104064307915,1.1299662185860453,1.1561332104759026,1.2512417803785898,1.2787904584808518,0.3390804597701149,0.028735632183908046,0.0,0.0,0.0,0.0
30-50,D+1,2024-10,yancheng_1,173.0,173.0,0.8689802386713373,1.092981673864589,1.1272428586638092,1.1962897163873838,1.216617916360946,0.27167630057803466,0.011560693641618497,0.0,0.0,0.0,0.0
30-50,D+1,2024-10,yancheng_2,173.0,173.0,0.6558273422218761,1.0729563815941268,1.121927475132703,1.1838467344079742,1.2450449494944966,0.19653179190751446,0.011560693641618497,0.0,0.0,0.0,0.0
30-50,D+1,2024-10,yancheng_3,172.0,172.0,0.8101435614089807,1.06475093572034,1.1154247220403064,1.197885387139459,1.2329297688743268,0.1686046511627907,0.011627906976744186,0.0,0.0,0.0,0.0
30-50,D+1,2024-11,changzhou_1,137.0,137.0,0.8730472920406754,1.0473136953711173,1.0691278347732383,1.1153305630783454,1.1244579199457663,0.20437956204379562,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-11,huai_an_1,126.0,126.0,0.8888968835852431,1.0499760877183673,1.0768589513421079,1.1238232124690704,1.1394845773489852,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-11,huai_an_2,120.0,120.0,0.8990688560737212,1.0384753160450215,1.0860531402462321,1.1195319329425075,1.1391264802049996,0.21666666666666667,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-11,huai_an_3,127.0,127.0,0.8726737553300128,1.0505199448955131,1.0792738408741034,1.1313192476692,1.1490198782417038,0.2204724409448819,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-11,lianyungang_1,114.0,114.0,0.8795235805723949,1.044336007371057,1.0840251290960792,1.125883087532748,1.1570266700683827,0.21052631578947367,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-11,lianyungang_2,115.0,115.0,0.8988680876439599,1.0324762122860949,1.0707093983481113,1.1260777186982611,1.1362934681707728,0.16521739130434782,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-11,nanjing_1,137.0,137.0,0.9027018145508235,1.0502988993057856,1.0755426604770764,1.119087416115138,1.132675209572121,0.24087591240875914,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-11,nanjing_2,139.0,139.0,0.8742111109415311,1.0498584769448172,1.0775671009585224,1.121659584365639,1.1350420816033895,0.23741007194244604,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-11,nantong_1,132.0,132.0,0.8847626681044225,1.0472155322230898,1.08825441271333,1.1260573659858513,1.1385196873583654,0.21212121212121213,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-11,nantong_2,132.0,132.0,0.9078013511652016,1.0817089190100222,1.1374378111148373,1.18516629935007,1.2036662381069902,0.2878787878787879,0.007575757575757576,0.0,0.0,0.0,0.0
30-50,D+1,2024-11,suqian_1,121.0,121.0,0.9152075267897021,1.0549912496454052,1.0855793333067283,1.1211133901554866,1.1530121520158654,0.24793388429752067,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-11,suzhou_1,134.0,134.0,0.8877805945857479,1.0742726623812235,1.1046055114403683,1.1490810293881382,1.1533355645076113,0.2462686567164179,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-11,taizhou_1,129.0,129.0,0.8883530578604576,1.0444347786935109,1.0701317659560088,1.112793527106345,1.1226192620186608,0.20930232558139536,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-11,taizhou_2,129.0,129.0,0.8963632318266824,1.0529202930216794,1.0989366907254918,1.1313837006402587,1.1390906785533463,0.24031007751937986,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-11,wuxi_1,137.0,137.0,0.927251742956154,1.0960939312278282,1.1234700545218084,1.1680178765457359,1.1772430634807458,0.32116788321167883,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-11,xuzhou_1,115.0,115.0,0.9049708444033867,1.0774271260463217,1.1061154991309765,1.1512926392982783,1.1744490631127238,0.30434782608695654,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-11,xuzhou_2,118.0,118.0,0.9462088540403747,1.0770609731962117,1.1124588235546018,1.1500755661510114,1.1816549650214787,0.3220338983050847,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-11,yancheng_1,120.0,120.0,0.9040928807521253,1.0409096587716196,1.0866434964122706,1.111445552487687,1.1306401043606296,0.20833333333333334,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-11,yancheng_2,126.0,126.0,0.8813035036185033,1.055393818610018,1.0977762427365472,1.1340058834579672,1.1427385082697992,0.23809523809523808,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-11,yancheng_3,126.0,126.0,0.8711303899780305,1.0345057257113512,1.066265948863527,1.1134361223272562,1.1254465909359088,0.18253968253968253,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-12,changzhou_1,97.0,97.0,0.9195228544444651,1.0322734091702697,1.0506063318852081,1.0638289999934327,1.0748879840205838,0.18556701030927836,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-12,huai_an_1,93.0,93.0,0.9230535591345197,1.0333315163203627,1.0491146240164553,1.0603380516634746,1.0608197146751082,0.1827956989247312,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-12,huai_an_2,93.0,93.0,0.9310018207533302,1.0238468445965996,1.0449670621508296,1.0591105244567844,1.0644662709552797,0.20430107526881722,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-12,huai_an_3,93.0,93.0,0.9212913398224183,1.0263304354171483,1.0454719516479183,1.0616849501920864,1.0617632029368842,0.1935483870967742,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-12,lianyungang_1,80.0,80.0,0.9344322728424054,1.03821462618568,1.0539364181963327,1.0581239848416115,1.0593236015902283,0.225,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-12,lianyungang_2,93.0,93.0,0.9239272407824284,1.0235932338070202,1.044993707352062,1.0541809104003317,1.0741152528908422,0.15053763440860216,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-12,nanjing_1,93.0,93.0,0.9245769166145983,1.035509088922425,1.0496583996813686,1.0732468222000493,1.0743802613946352,0.1827956989247312,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-12,nanjing_2,95.0,95.0,0.9226231311478114,1.0385930122438578,1.050860935109281,1.0732517217150852,1.079090472592431,0.23157894736842105,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-12,nantong_1,98.0,98.0,0.9342657718499154,1.037813818185297,1.0562767052472137,1.0714416513345992,1.0786005481366305,0.22448979591836735,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-12,nantong_2,100.0,100.0,0.9836518225510338,1.0903640927128506,1.1054107019530695,1.13441690042681,1.1417373037762995,0.46,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-12,suqian_1,93.0,93.0,0.9215588517152449,1.0212674146698413,1.048152645403777,1.060918317430853,1.0625646233866757,0.1935483870967742,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-12,suzhou_1,101.0,101.0,0.9536199438858609,1.0541939886074505,1.070080615480177,1.0878040149137442,1.1000600681789463,0.27722772277227725,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-12,taizhou_1,93.0,93.0,0.9183764552458581,1.0183005652697565,1.0456984135037606,1.055768213233262,1.057490853113705,0.15053763440860216,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-12,taizhou_2,93.0,93.0,0.930997941942391,1.0433360811827321,1.0571424053569691,1.0701083060906618,1.0730651324494187,0.22580645161290322,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-12,wuxi_1,100.0,100.0,0.9642532569246053,1.0754565808340795,1.09983494319267,1.112120409548395,1.1242606707791158,0.36,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-12,xuzhou_1,74.0,74.0,0.947589045243085,1.0587060185315982,1.0736305179623125,1.0800365883431986,1.0811779286798695,0.35135135135135137,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-12,xuzhou_2,91.0,91.0,0.9411078476620028,1.0516019209251082,1.0750439268217176,1.0860526256535712,1.0861820373908742,0.2967032967032967,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-12,yancheng_1,93.0,93.0,0.93012852247419,1.016236246263469,1.0379609697980856,1.0522480888396646,1.0577227221233187,0.1827956989247312,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-12,yancheng_2,93.0,93.0,0.9304672781957025,1.0374446416753031,1.057764788013801,1.0706993894224774,1.0724098345640862,0.1935483870967742,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2024-12,yancheng_3,93.0,93.0,0.9189885615611377,1.0229255707204798,1.042389397404058,1.0543468799285114,1.0557562110346517,0.17204301075268819,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-01,changzhou_1,126.0,126.0,0.9236896095822034,1.0679584908311979,1.1106988195408198,1.137148089602892,1.157329537663767,0.2777777777777778,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-01,huai_an_1,111.0,111.0,0.9440635972548993,1.0686108856738608,1.110803645148379,1.1457104918677576,1.1593407986537507,0.3063063063063063,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-01,huai_an_2,106.0,106.0,0.9543155976948328,1.0681671811707028,1.0952955224773535,1.1324652923428418,1.136650026400045,0.3018867924528302,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-01,huai_an_3,111.0,111.0,0.9397766242090231,1.0668470347129204,1.111056122803785,1.1441055603520907,1.156284721175802,0.2882882882882883,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-01,lianyungang_1,104.0,104.0,0.9485944020163712,1.058933350354692,1.0728301293049456,1.1292201048322446,1.1350054663477818,0.3076923076923077,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-01,lianyungang_2,103.0,103.0,0.9480510593254959,1.0497216054459035,1.0648992818904295,1.1286748593781404,1.1293010319927625,0.2912621359223301,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-01,nanjing_1,120.0,120.0,0.9433339955512356,1.0631708876428219,1.1107010055263047,1.1332665139445552,1.1519258552365692,0.3,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-01,nanjing_2,125.0,125.0,0.9326167199039737,1.069720751497309,1.1186629594458364,1.1391647081697223,1.1614395958205572,0.264,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-01,nantong_1,121.0,121.0,0.9311407036765315,1.056679286155187,1.0990276925483415,1.1260344610668436,1.1334095346552435,0.2809917355371901,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-01,nantong_2,122.0,122.0,0.9896969676147752,1.1320090656338098,1.176362267934171,1.2082425573894724,1.2178541363479038,0.45901639344262296,0.03278688524590164,0.0,0.0,0.0,0.0
30-50,D+1,2025-01,suqian_1,108.0,108.0,0.9508761701602948,1.0681313270562278,1.1103719808897576,1.1351911403184853,1.1382832644194916,0.35185185185185186,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-01,suzhou_1,126.0,126.0,0.951880286905618,1.0853844915674093,1.124840066828987,1.1536524596177504,1.1572572705741002,0.3492063492063492,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-01,taizhou_1,113.0,113.0,0.935192874760248,1.0611517191043855,1.1044334967974159,1.1403003634912032,1.1502001575728877,0.2743362831858407,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-01,taizhou_2,114.0,114.0,0.943305165151268,1.0556682753512256,1.0836969218211965,1.1285551832578078,1.1361049593875518,0.2807017543859649,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-01,wuxi_1,129.0,129.0,0.959758179616983,1.1082613007347963,1.1587781008145002,1.1902576083994414,1.201598166193911,0.3953488372093023,0.007751937984496124,0.0,0.0,0.0,0.0
30-50,D+1,2025-01,xuzhou_1,100.0,100.0,0.9840643903810975,1.0961488772005834,1.129957198765818,1.1659646917526254,1.1667110605914752,0.44,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-01,xuzhou_2,108.0,108.0,0.9793342168379622,1.0883012837935448,1.1242564485390043,1.1610630506403246,1.1649707308678705,0.42592592592592593,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-01,yancheng_1,106.0,106.0,0.9300509328413076,1.060515060218446,1.0874392992469204,1.1255986600129426,1.1275836359502516,0.29245283018867924,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-01,yancheng_2,111.0,111.0,0.938301309251348,1.0522115208454466,1.0697943440120863,1.1255125823769374,1.1283338097981708,0.2702702702702703,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-01,yancheng_3,111.0,111.0,0.9355627550829072,1.05681044915961,1.0887102016202626,1.1297176335501373,1.138631680623368,0.26126126126126126,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-02,changzhou_1,155.0,155.0,0.8562792864291542,1.074243713437245,1.105781433702833,1.1743294040011405,1.1883330091284625,0.2064516129032258,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-02,huai_an_1,153.0,153.0,0.8664213325828873,1.0865501402545255,1.119803839867458,1.1634912366205066,1.1692303212381898,0.22875816993464052,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-02,huai_an_2,149.0,149.0,0.9139076688625501,1.1004920295357636,1.131520411343071,1.1639226793665238,1.17619729105975,0.30201342281879195,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-02,huai_an_3,154.0,154.0,0.8898140189466975,1.080121620794384,1.1200700940659332,1.161571204931896,1.2169670902594867,0.24025974025974026,0.006493506493506494,0.0,0.0,0.0,0.0
30-50,D+1,2025-02,lianyungang_1,145.0,145.0,0.9124922693099016,1.0938955615706871,1.1271167657424537,1.1694864604629098,1.172512132171634,0.35172413793103446,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-02,lianyungang_2,144.0,144.0,0.9204978877483824,1.0836054742314978,1.122278553696373,1.1552050238111966,1.1671533739958357,0.3125,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-02,nanjing_1,159.0,159.0,0.8265627577231731,1.0824996832678986,1.1108307584133397,1.165025356645214,1.1963639416177296,0.2138364779874214,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-02,nanjing_2,157.0,157.0,0.8085288694874889,1.0769621761289203,1.1174810567319031,1.1708710385369865,1.1891200517653988,0.21019108280254778,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-02,nantong_1,151.0,151.0,0.8527850752324954,1.0577059950666954,1.0858483293348253,1.1308674312971918,1.1800685411160716,0.17218543046357615,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-02,nantong_2,152.0,152.0,0.9352590113174979,1.1210072821840111,1.1814065974197299,1.2689676706398458,1.3010490062718028,0.3092105263157895,0.02631578947368421,0.0,0.0,0.0,0.0
30-50,D+1,2025-02,suqian_1,149.0,149.0,0.9137601132363854,1.093081105953501,1.1229002405536437,1.1502258960437208,1.1873236670922152,0.3221476510067114,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-02,suzhou_1,153.0,153.0,0.8718655848991473,1.0801564106200385,1.1083615894500674,1.1647351701555309,1.211011000019562,0.21568627450980393,0.006535947712418301,0.0,0.0,0.0,0.0
30-50,D+1,2025-02,taizhou_1,153.0,153.0,0.8408166652048563,1.0744806685278436,1.105302062391757,1.1392208479592527,1.2054343515092347,0.21568627450980393,0.006535947712418301,0.0,0.0,0.0,0.0
30-50,D+1,2025-02,taizhou_2,151.0,151.0,0.841156521819877,1.0531632166629115,1.1020030659890538,1.1422829775678984,1.200524069192157,0.2052980132450331,0.006622516556291391,0.0,0.0,0.0,0.0
30-50,D+1,2025-02,wuxi_1,154.0,154.0,0.9018012545800024,1.1121050856972339,1.163246088330705,1.2296163713150603,1.2444632829336473,0.2857142857142857,0.01948051948051948,0.0,0.0,0.0,0.0
30-50,D+1,2025-02,xuzhou_1,145.0,145.0,0.9444034423312486,1.1215135598982042,1.151262759379191,1.2200166044160206,1.2457396444204787,0.3586206896551724,0.020689655172413793,0.0,0.0,0.0,0.0
30-50,D+1,2025-02,xuzhou_2,148.0,148.0,0.9321200941347705,1.1127612536702998,1.147399534014156,1.2048793600134071,1.2275610108638446,0.3310810810810811,0.013513513513513514,0.0,0.0,0.0,0.0
30-50,D+1,2025-02,yancheng_1,149.0,149.0,0.8980782908795462,1.0931815236473108,1.1230330604113818,1.1571190375706066,1.1860905287143073,0.26174496644295303,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-02,yancheng_2,151.0,151.0,0.8754472167090964,1.0702553768335359,1.1071801683782025,1.1384050444343794,1.204802810489029,0.23178807947019867,0.006622516556291391,0.0,0.0,0.0,0.0
30-50,D+1,2025-02,yancheng_3,153.0,153.0,0.8724408552808989,1.0849641653137145,1.1164724750926769,1.1638416771678528,1.205702023412828,0.22875816993464052,0.006535947712418301,0.0,0.0,0.0,0.0
30-50,D+1,2025-03,changzhou_1,125.0,125.0,0.8572048567917264,1.1252253909134917,1.1869542373814537,1.2043529772828767,1.2064352886078091,0.232,0.024,0.0,0.0,0.0,0.0
30-50,D+1,2025-03,huai_an_1,135.0,135.0,0.8427220478461217,1.131165893469819,1.1717497390493836,1.2047314904386501,1.2134710665850612,0.2074074074074074,0.022222222222222223,0.0,0.0,0.0,0.0
30-50,D+1,2025-03,huai_an_2,142.0,142.0,0.8541641552267993,1.1351769235474176,1.1823697706235676,1.2091473592934563,1.2121142894780985,0.22535211267605634,0.035211267605633804,0.0,0.0,0.0,0.0
30-50,D+1,2025-03,huai_an_3,132.0,132.0,0.8158814762344301,1.139686057398829,1.1887134444477985,1.2063025024068565,1.2111343029753234,0.1893939393939394,0.022727272727272728,0.0,0.0,0.0,0.0
30-50,D+1,2025-03,lianyungang_1,146.0,146.0,0.8687534230454675,1.13524219367345,1.1828917580298401,1.204656701151914,1.2079416037500836,0.2602739726027397,0.0273972602739726,0.0,0.0,0.0,0.0
30-50,D+1,2025-03,lianyungang_2,149.0,149.0,0.8705582906886432,1.1264916813909802,1.1706849492878737,1.1986596039469777,1.2040986098251196,0.24161073825503357,0.013422818791946308,0.0,0.0,0.0,0.0
30-50,D+1,2025-03,nanjing_1,122.0,122.0,0.8547681254239959,1.1232342456316888,1.1612154075174304,1.1938565229142288,1.197432538932738,0.22131147540983606,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-03,nanjing_2,121.0,121.0,0.8582498899185768,1.1219933265653494,1.18141213252157,1.2011623020534075,1.2084736184922904,0.21487603305785125,0.01652892561983471,0.0,0.0,0.0,0.0
30-50,D+1,2025-03,nantong_1,131.0,131.0,0.8347135244685648,1.1057240790800484,1.1297089613311693,1.17166029387287,1.1757263967823484,0.2366412213740458,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-03,nantong_2,132.0,132.0,0.9005879919976898,1.19202527608456,1.2474315494134314,1.2664353691044206,1.2735055047199637,0.2803030303030303,0.09090909090909091,0.0,0.0,0.0,0.0
30-50,D+1,2025-03,suqian_1,138.0,138.0,0.838661939387312,1.1372721259334218,1.1863958431892379,1.20497231458764,1.2189469494981238,0.21739130434782608,0.036231884057971016,0.0,0.0,0.0,0.0
30-50,D+1,2025-03,suzhou_1,126.0,126.0,0.8570884650084449,1.1325284459802183,1.183673427765646,1.2027786246192491,1.206251392737107,0.24603174603174602,0.015873015873015872,0.0,0.0,0.0,0.0
30-50,D+1,2025-03,taizhou_1,133.0,133.0,0.8409219872891253,1.1202374909895543,1.156223395280482,1.1994892460663575,1.2111854637889161,0.21052631578947367,0.015037593984962405,0.0,0.0,0.0,0.0
30-50,D+1,2025-03,taizhou_2,137.0,137.0,0.831916841260656,1.1054341833853052,1.1425202366727192,1.1817011485501354,1.1920741848590906,0.21897810218978103,0.0,0.0,0.0,0.0,0.0
30-50,D+1,2025-03,wuxi_1,122.0,122.0,0.8985758804021633,1.163774104465725,1.22631484362852,1.2415556527861376,1.2437527381565383,0.30327868852459017,0.06557377049180328,0.0,0.0,0.0,0.0
30-50,D+1,2025-03,xuzhou_1,142.0,142.0,0.8995178646438327,1.1623380843948519,1.2066033223056196,1.230710120729734,1.2673707259532132,0.29577464788732394,0.06338028169014084,0.0,0.0,0.0,0.0
30-50,D+1,2025-03,xuzhou_2,138.0,138.0,0.9054372309957766,1.1567738302642478,1.2050207208459285,1.2261828939414892,1.232344116208801,0.2971014492753623,0.057971014492753624,0.0,0.0,0.0,0.0
30-50,D+1,2025-03,yancheng_1,142.0,142.0,0.8458541030706707,1.1281181287843023,1.1765787384731692,1.203220871488054,1.2067432438590628,0.2323943661971831,0.014084507042253521,0.0,0.0,0.0,0.0
30-50,D+1,2025-03,yancheng_2,140.0,140.0,0.8688115893915938,1.118260918601882,1.1566215199576602,1.1893622676822542,1.200617713109991,0.22142857142857142,0.007142857142857143,0.0,0.0,0.0,0.0
30-50,D+1,2025-03,yancheng_3,135.0,135.0,0.8357273674397004,1.1088227635740027,1.1630079154769086,1.1969684230758018,1.2041532300296345,0.2,0.007407407407407408,0.0,0.0,0.0,0.0
30-50,D+1,2025-04,changzhou_1,99.0,99.0,0.8264481685954774,1.1999189285246201,1.2566684844737375,1.2955299127136781,1.3131385402609757,0.30303030303030304,0.10101010101010101,0.0,0.0,0.0,0.0
30-50,D+1,2025-04,huai_an_1,100.0,100.0,0.8930190591828618,1.2228670982332273,1.284330314132161,1.2928914197488894,1.2948028589134062,0.33,0.12,0.0,0.0,0.0,0.0
30-50,D+1,2025-04,huai_an_2,101.0,101.0,0.897335228597808,1.2112602440207692,1.2736962168111146,1.3037463069580266,1.3097263809924196,0.36633663366336633,0.1188118811881188,0.0,0.0,0.0,0.0
30-50,D+1,2025-04,huai_an_3,103.0,103.0,0.9200832363750325,1.2198764318916342,1.2905370883919807,1.307283722070084,1.333807790820176,0.3883495145631068,0.1262135922330097,0.0,0.0,0.0,0.0
30-50,D+1,2025-04,lianyungang_1,103.0,103.0,0.9356000873891992,1.251695749514043,1.2825164556886761,1.3017835868009422,1.3272364181633383,0.39805825242718446,0.13592233009708737,0.0,0.0,0.0,0.0
30-50,D+1,2025-04,lianyungang_2,100.0,100.0,0.8938226619364693,1.203225106537335,1.2607343921304206,1.2880317223215705,1.2924500778349117,0.37,0.11,0.0,0.0,0.0,0.0
30-50,D+1,2025-04,nanjing_1,104.0,104.0,0.8867501785556311,1.1961331891604363,1.293177515018576,1.3109680656483909,1.31287540821023,0.3557692307692308,0.09615384615384616,0.0,0.0,0.0,0.0
30-50,D+1,2025-04,nanjing_2,102.0,102.0,0.8737086612323817,1.2234341651849805,1.27069944801523,1.3143873925951821,1.322566962839923,0.35294117647058826,0.13725490196078433,0.0,0.0,0.0,0.0
30-50,D+1,2025-04,nantong_1,94.0,94.0,0.8494574280555987,1.169466947701796,1.2066269004001737,1.2879876185011718,1.2944212718491563,0.26595744680851063,0.06382978723404255,0.0,0.0,0.0,0.0
30-50,D+1,2025-04,nantong_2,93.0,93.0,0.8744962154200686,1.2457511188466843,1.2766404065898143,1.3831025140709825,1.4035755836416284,0.26881720430107525,0.1827956989247312,0.0,0.0,0.0,0.0
30-50,D+1,2025-04,suqian_1,105.0,105.0,0.9166581299577421,1.2299446709837578,1.2849441430925983,1.3181653484360842,1.3304515525947362,0.4095238095238095,0.1523809523809524,0.0,0.0,0.0,0.0
